2025-11-02 02:13:08.645 | INFO     | __main__:run:51 - ============================================================
2025-11-02 02:13:08.646 | INFO     | __main__:run:52 - 🚀 CRYPTO ARBITRAGE MONITOR
2025-11-02 02:13:08.646 | INFO     | __main__:run:53 - ============================================================
2025-11-02 02:13:08.646 | INFO     | __main__:run:56 - 🧠 Loading ML models...
2025-11-02 02:13:08.650 | WARNING  | ml_predictor:load:257 - Loading model from legacy object format. Consider retraining for consistency.
2025-11-02 02:13:08.650 | SUCCESS  | ml_predictor:load:265 - Spread predictor loaded from models/spread_predictor_live.pkl
2025-11-02 02:13:08.666 | WARNING  | ml_predictor:load:366 - Loading scorer from legacy object format. Consider retraining for consistency.
2025-11-02 02:13:08.666 | SUCCESS  | ml_predictor:load:372 - Opportunity scorer loaded from models/opportunity_scorer_live.pkl
2025-11-02 02:13:08.666 | INFO     | __main__:run:63 - Monitoring exchanges: Coinbase, Binance, Bitstamp
2025-11-02 02:13:08.666 | INFO     | __main__:run:64 - Trading pairs: BTC-USD, ETH-USD, SOL-USD
2025-11-02 02:13:08.666 | INFO     | __main__:run:65 - ============================================================
2025-11-02 02:13:08.667 | INFO     | __main__:run:66 - ✅ System ready. Dashboard running at: http://localhost:8050
2025-11-02 02:13:08.695 | INFO     | dashboard:run:462 - Starting dashboard on http://0.0.0.0:8050
2025-11-02 02:13:10.668 | INFO     | __main__:run_data_collection:35 - Starting data collection and arbitrage detection...
2025-11-02 02:13:10.668 | INFO     | data_ingestion:start:224 - Starting multi-exchange aggregator...
2025-11-02 02:13:10.860 | INFO     | data_ingestion:connect:25 - Connected to Bitstamp
2025-11-02 02:13:10.861 | INFO     | data_ingestion:subscribe:177 - Subscribed to Bitstamp symbols: ['btcusd', 'ethusd', 'solusd']
2025-11-02 02:13:11.180 | INFO     | data_ingestion:connect:25 - Connected to Coinbase
2025-11-02 02:13:11.180 | INFO     | data_ingestion:subscribe:95 - Subscribed to Coinbase symbols: ['BTC-USD', 'ETH-USD', 'SOL-USD']
2025-11-02 02:13:11.584 | INFO     | data_ingestion:connect:131 - Connected to Binance
2025-11-02 02:13:11.963 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Coinbase @ $185.30, Sell on Binance @ $185.26 | Profit: -0.72%
2025-11-02 02:13:11.963 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Binance @ $185.44, Sell on Coinbase @ $185.29 | Profit: -0.78%
2025-11-02 02:13:12.774 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Coinbase @ $185.30, Sell on Binance @ $185.26 | Profit: -0.72%
