2025-11-02 00:52:35.566 | INFO     | __main__:run:51 - ============================================================
2025-11-02 00:52:39.119 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109913.93, Sell on Binance @ $109878.57 | Profit: -0.73%
2025-11-02 00:52:39.119 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.39, Sell on Coinbase @ $109913.92 | Profit: -0.89%
2025-11-02 00:52:39.676 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109913.93, Sell on Binance @ $109878.57 | Profit: -0.73%
2025-11-02 00:52:39.676 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.39, Sell on Coinbase @ $109913.92 | Profit: -0.89%
2025-11-02 00:52:39.737 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109913.93, Sell on Binance @ $109878.57 | Profit: -0.73%
2025-11-02 00:52:39.737 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.39, Sell on Coinbase @ $109913.92 | Profit: -0.89%
2025-11-02 00:52:39.963 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3864.68, Sell on Binance @ $3867.40 | Profit: -0.63%
2025-11-02 00:52:39.963 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3869.24, Sell on Coinbase @ $3864.67 | Profit: -0.82%
2025-11-02 00:52:39.964 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3864.68, Sell on Bitstamp @ $3864.66 | Profit: -1.10%
2025-11-02 00:52:39.964 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3864.66, Sell on Coinbase @ $3864.67 | Profit: -1.10%
2025-11-02 00:52:39.964 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3869.24, Sell on Bitstamp @ $3864.66 | Profit: -0.72%
2025-11-02 00:52:39.964 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3864.66, Sell on Binance @ $3867.40 | Profit: -0.53%
2025-11-02 00:52:39.998 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109913.93, Sell on Binance @ $109878.57 | Profit: -0.73%
2025-11-02 00:52:39.999 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.37, Sell on Coinbase @ $109913.92 | Profit: -0.89%
2025-11-02 00:52:40.448 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109913.93, Sell on Binance @ $109878.57 | Profit: -0.73%
2025-11-02 00:52:40.449 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.37, Sell on Coinbase @ $109913.92 | Profit: -0.89%
2025-11-02 00:52:40.449 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109913.93, Sell on Bitstamp @ $109928.00 | Profit: -1.09%
2025-11-02 00:52:40.450 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Coinbase @ $109913.92 | Profit: -1.11%
2025-11-02 00:52:40.450 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.37, Sell on Bitstamp @ $109928.00 | Profit: -0.77%
2025-11-02 00:52:40.450 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Binance @ $109878.57 | Profit: -0.64%
2025-11-02 00:52:40.495 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109913.93, Sell on Binance @ $109878.57 | Profit: -0.73%
2025-11-02 00:52:40.495 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.37, Sell on Coinbase @ $109913.92 | Profit: -0.89%
2025-11-02 00:52:40.495 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109913.93, Sell on Bitstamp @ $109928.00 | Profit: -1.09%
2025-11-02 00:52:40.495 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Coinbase @ $109913.92 | Profit: -1.11%
2025-11-02 00:52:40.496 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.37, Sell on Bitstamp @ $109928.00 | Profit: -0.77%
2025-11-02 00:52:40.496 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Binance @ $109878.57 | Profit: -0.64%
2025-11-02 00:52:40.500 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109913.93, Sell on Binance @ $109878.57 | Profit: -0.73%
2025-11-02 00:52:40.500 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.37, Sell on Coinbase @ $109913.92 | Profit: -0.89%
2025-11-02 00:52:40.500 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109913.93, Sell on Bitstamp @ $109928.00 | Profit: -1.09%
2025-11-02 00:52:40.501 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Coinbase @ $109913.92 | Profit: -1.11%
2025-11-02 00:52:40.501 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.37, Sell on Bitstamp @ $109928.00 | Profit: -0.77%
2025-11-02 00:52:40.501 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Binance @ $109878.57 | Profit: -0.64%
2025-11-02 00:52:40.526 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3864.68, Sell on Binance @ $3867.40 | Profit: -0.63%
2025-11-02 00:52:40.526 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3869.23, Sell on Coinbase @ $3864.67 | Profit: -0.82%
2025-11-02 00:52:40.526 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3864.68, Sell on Bitstamp @ $3864.66 | Profit: -1.10%
2025-11-02 00:52:40.526 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3864.66, Sell on Coinbase @ $3864.67 | Profit: -1.10%
2025-11-02 00:52:40.527 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3869.23, Sell on Bitstamp @ $3864.66 | Profit: -0.72%
2025-11-02 00:52:40.527 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3864.66, Sell on Binance @ $3867.40 | Profit: -0.53%
2025-11-02 00:52:40.537 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109913.93, Sell on Binance @ $109878.57 | Profit: -0.73%
2025-11-02 00:52:40.538 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.37, Sell on Coinbase @ $109913.92 | Profit: -0.89%
2025-11-02 00:52:40.538 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109913.93, Sell on Bitstamp @ $109928.00 | Profit: -1.09%
2025-11-02 00:52:40.538 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Coinbase @ $109913.92 | Profit: -1.11%
2025-11-02 00:52:40.539 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.37, Sell on Bitstamp @ $109928.00 | Profit: -0.77%
2025-11-02 00:52:40.539 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Binance @ $109878.57 | Profit: -0.64%
2025-11-02 00:52:40.539 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109913.93, Sell on Binance @ $109878.57 | Profit: -0.73%
2025-11-02 00:52:40.539 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.37, Sell on Coinbase @ $109913.92 | Profit: -0.89%
2025-11-02 00:52:40.539 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109913.93, Sell on Bitstamp @ $109928.00 | Profit: -1.09%
2025-11-02 00:52:40.539 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Coinbase @ $109913.92 | Profit: -1.11%
2025-11-02 00:52:40.540 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.37, Sell on Bitstamp @ $109928.00 | Profit: -0.77%
2025-11-02 00:52:40.540 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Binance @ $109878.57 | Profit: -0.64%
2025-11-02 00:52:40.609 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109915.24, Sell on Binance @ $109878.57 | Profit: -0.73%
2025-11-02 00:52:40.609 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.37, Sell on Coinbase @ $109913.92 | Profit: -0.89%
2025-11-02 00:52:40.609 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109915.24, Sell on Bitstamp @ $109928.00 | Profit: -1.09%
2025-11-02 00:52:40.609 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Coinbase @ $109913.92 | Profit: -1.11%
2025-11-02 00:52:40.610 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.37, Sell on Bitstamp @ $109928.00 | Profit: -0.77%
2025-11-02 00:52:40.610 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Binance @ $109878.57 | Profit: -0.64%
2025-11-02 00:52:40.610 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109916.52, Sell on Binance @ $109878.57 | Profit: -0.73%
2025-11-02 00:52:40.610 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.37, Sell on Coinbase @ $109913.92 | Profit: -0.89%
2025-11-02 00:52:40.611 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109916.52, Sell on Bitstamp @ $109928.00 | Profit: -1.09%
2025-11-02 00:52:40.611 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Coinbase @ $109913.92 | Profit: -1.11%
2025-11-02 00:52:40.611 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.37, Sell on Bitstamp @ $109928.00 | Profit: -0.77%
2025-11-02 00:52:40.611 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Binance @ $109878.57 | Profit: -0.64%
2025-11-02 00:52:40.611 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109916.52, Sell on Binance @ $109878.57 | Profit: -0.73%
2025-11-02 00:52:40.612 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.37, Sell on Coinbase @ $109913.92 | Profit: -0.89%
2025-11-02 00:52:40.612 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109916.52, Sell on Bitstamp @ $109928.00 | Profit: -1.09%
2025-11-02 00:52:40.612 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Coinbase @ $109913.92 | Profit: -1.11%
2025-11-02 00:52:40.612 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.37, Sell on Bitstamp @ $109928.00 | Profit: -0.77%
2025-11-02 00:52:40.612 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Binance @ $109878.57 | Profit: -0.64%
2025-11-02 00:52:40.658 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109920.00, Sell on Binance @ $109878.57 | Profit: -0.74%
2025-11-02 00:52:40.659 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.37, Sell on Coinbase @ $109919.99 | Profit: -0.88%
2025-11-02 00:52:40.659 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109920.00, Sell on Bitstamp @ $109928.00 | Profit: -1.09%
2025-11-02 00:52:40.659 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Coinbase @ $109919.99 | Profit: -1.11%
2025-11-02 00:52:40.659 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.37, Sell on Bitstamp @ $109928.00 | Profit: -0.77%
2025-11-02 00:52:40.659 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Binance @ $109878.57 | Profit: -0.64%
2025-11-02 00:52:41.000 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109920.00, Sell on Binance @ $109878.58 | Profit: -0.74%
2025-11-02 00:52:41.001 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.35, Sell on Coinbase @ $109919.99 | Profit: -0.88%
2025-11-02 00:52:41.002 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109920.00, Sell on Bitstamp @ $109928.00 | Profit: -1.09%
2025-11-02 00:52:41.002 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Coinbase @ $109919.99 | Profit: -1.11%
2025-11-02 00:52:41.002 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.35, Sell on Bitstamp @ $109928.00 | Profit: -0.77%
2025-11-02 00:52:41.003 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Binance @ $109878.58 | Profit: -0.64%
2025-11-02 00:52:41.003 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Coinbase @ $185.14, Sell on Binance @ $185.11 | Profit: -0.72%
2025-11-02 00:52:41.003 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Binance @ $185.33, Sell on Coinbase @ $185.13 | Profit: -0.81%
2025-11-02 00:52:41.460 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3864.68, Sell on Binance @ $3867.40 | Profit: -0.63%
2025-11-02 00:52:41.460 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3869.23, Sell on Coinbase @ $3864.67 | Profit: -0.82%
2025-11-02 00:52:41.461 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3864.68, Sell on Bitstamp @ $3864.66 | Profit: -1.10%
2025-11-02 00:52:41.461 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3864.66, Sell on Coinbase @ $3864.67 | Profit: -1.10%
2025-11-02 00:52:41.461 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3869.23, Sell on Bitstamp @ $3864.66 | Profit: -0.72%
2025-11-02 00:52:41.462 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3864.66, Sell on Binance @ $3867.40 | Profit: -0.53%
2025-11-02 00:52:41.525 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3864.68, Sell on Binance @ $3867.40 | Profit: -0.63%
2025-11-02 00:52:41.526 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3869.20, Sell on Coinbase @ $3864.67 | Profit: -0.82%
2025-11-02 00:52:41.526 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3864.68, Sell on Bitstamp @ $3864.66 | Profit: -1.10%
2025-11-02 00:52:41.526 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3864.66, Sell on Coinbase @ $3864.67 | Profit: -1.10%
2025-11-02 00:52:41.526 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3869.20, Sell on Bitstamp @ $3864.66 | Profit: -0.72%
2025-11-02 00:52:41.527 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3864.66, Sell on Binance @ $3867.40 | Profit: -0.53%
2025-11-02 00:52:41.532 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109920.00, Sell on Binance @ $109878.58 | Profit: -0.74%
2025-11-02 00:52:41.532 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.35, Sell on Coinbase @ $109919.99 | Profit: -0.88%
2025-11-02 00:52:41.533 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109920.00, Sell on Bitstamp @ $109928.00 | Profit: -1.09%
2025-11-02 00:52:41.533 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Coinbase @ $109919.99 | Profit: -1.11%
2025-11-02 00:52:41.533 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.35, Sell on Bitstamp @ $109928.00 | Profit: -0.77%
2025-11-02 00:52:41.533 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Binance @ $109878.58 | Profit: -0.64%
2025-11-02 00:52:41.544 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Coinbase @ $185.14, Sell on Binance @ $185.11 | Profit: -0.72%
2025-11-02 00:52:41.545 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Binance @ $185.33, Sell on Coinbase @ $185.13 | Profit: -0.81%
2025-11-02 00:52:41.545 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Coinbase @ $185.14, Sell on Binance @ $185.11 | Profit: -0.72%
2025-11-02 00:52:41.545 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Binance @ $185.33, Sell on Coinbase @ $185.13 | Profit: -0.81%
2025-11-02 00:52:41.546 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Coinbase @ $185.14, Sell on Binance @ $185.11 | Profit: -0.72%
2025-11-02 00:52:41.546 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Binance @ $185.33, Sell on Coinbase @ $185.13 | Profit: -0.81%
2025-11-02 00:52:41.798 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Coinbase @ $185.14, Sell on Binance @ $185.11 | Profit: -0.72%
2025-11-02 00:52:41.798 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Binance @ $185.33, Sell on Coinbase @ $185.13 | Profit: -0.81%
2025-11-02 00:52:42.006 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109920.00, Sell on Binance @ $109878.58 | Profit: -0.74%
2025-11-02 00:52:42.007 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.34, Sell on Coinbase @ $109919.99 | Profit: -0.88%
2025-11-02 00:52:42.007 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109920.00, Sell on Bitstamp @ $109928.00 | Profit: -1.09%
2025-11-02 00:52:42.007 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Coinbase @ $109919.99 | Profit: -1.11%
2025-11-02 00:52:42.007 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110118.34, Sell on Bitstamp @ $109928.00 | Profit: -0.77%
2025-11-02 00:52:42.008 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109928.00, Sell on Binance @ $109878.58 | Profit: -0.64%
2025-11-02 00:52:42.008 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Coinbase @ $185.14, Sell on Binance @ $185.13 | Profit: -0.71%
