exchange,symbol,price,timestamp,bid,ask,volume
Coinbase,BTC-USD,109981.2,2025-11-01 23:50:12.473131+00:00,109981.19,109982.95,1700.51328704
Coinbase,BTC-USD,109982.95,2025-11-01 23:50:12.518661+00:00,109982.94,109982.95,1700.51329804
Coinbase,BTC-USD,109982.95,2025-11-01 23:50:12.518661+00:00,109982.94,109984.43,1700.514207
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:12.518661+00:00,109982.94,109984.43,1700.51508751
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:12.865112+00:00,109984.42,109984.43,1700.51597118
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:12.873047+00:00,109984.42,109984.43,1700.51636881
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:13.103715+00:00,109984.42,109984.43,1700.51725248
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:13.148532+00:00,109984.42,109984.43,1700.51768369
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:13.214404+00:00,109984.42,109984.43,1700.51772789
Binance,BTC-USD,110001.43,2025-11-01 23:50:13.280000+00:00,110001.43,110187.2,2.45912
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:13.319991+00:00,109984.42,109984.43,1700.51794881
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:13.391976+00:00,109984.42,109984.43,1700.51800129
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:13.477777+00:00,109984.42,109984.43,1700.51888496
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:13.608443+00:00,109984.42,109984.43,1700.52360196
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:13.700638+00:00,109984.42,109984.43,1700.52382702
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:13.778719+00:00,109984.42,109984.43,1700.52384323
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:14.049231+00:00,109984.42,109984.43,1700.52472689
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:14.094591+00:00,109984.42,109984.43,1700.5251581
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:14.101571+00:00,109984.42,109984.43,1700.52604177
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:14.118911+00:00,109984.42,109984.43,1700.52648361
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:14.179402+00:00,109984.42,109984.43,1700.52650161
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:14.263147+00:00,109984.42,109984.43,1700.52694345
Binance,BTC-USD,110001.43,2025-11-01 23:50:14.140000+00:00,110001.45,110187.13,2.45912
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:14.439418+00:00,109984.42,109984.43,1700.5278059
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:14.598770+00:00,109984.42,109984.43,1700.52789367
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:14.619940+00:00,109984.42,109984.43,1700.52807039
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:14.675816+00:00,109984.42,109984.43,1700.53032098
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:15.129461+00:00,109984.42,109984.43,1700.53036374
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:15.176850+00:00,109984.42,109984.43,1700.53261434
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:15.245126+00:00,109984.42,109984.43,1700.53270058
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:15.709645+00:00,109984.42,109984.43,1700.53273668
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:15.713492+00:00,109984.42,109984.43,1700.53363692
Binance,BTC-USD,110001.43,2025-11-01 23:50:15.757000+00:00,110001.45,110187.13,2.45912
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:15.768872+00:00,109984.42,109984.43,1700.53407876
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:15.787538+00:00,109984.42,109984.43,1700.53434388
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:15.822373+00:00,109984.42,109984.43,1700.53611123
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:15.823637+00:00,109984.42,109984.43,1700.53624375
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:15.955175+00:00,109984.42,109984.43,1700.5362657
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:15.955175+00:00,109984.42,109984.43,1700.53714398
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:16.018823+00:00,109984.42,109984.43,1700.53717466
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:16.018823+00:00,109984.42,109984.43,1700.53718628
Coinbase,BTC-USD,109984.43,2025-11-01 23:50:16.018823+00:00,109984.42,109984.47,1700.53724779
Coinbase,BTC-USD,109984.47,2025-11-01 23:50:16.018823+00:00,109984.42,109987.64,1700.53742963
Coinbase,BTC-USD,109987.64,2025-11-01 23:50:16.018823+00:00,109984.42,109987.64,1700.53846949
Coinbase,BTC-USD,109989.0,2025-11-01 23:50:16.059545+00:00,109988.99,109989.0,1700.53848049
Coinbase,BTC-USD,109989.0,2025-11-01 23:50:16.059545+00:00,109988.99,109989.0,1700.53891961
Coinbase,BTC-USD,109989.0,2025-11-01 23:50:16.163042+00:00,109988.99,109989.0,1700.54024512
Coinbase,BTC-USD,109989.0,2025-11-01 23:50:16.185639+00:00,109988.99,109989.0,1700.54033289
Coinbase,BTC-USD,109989.0,2025-11-01 23:50:16.338422+00:00,109988.99,109989.0,1700.54043642
Coinbase,BTC-USD,109989.0,2025-11-01 23:50:16.340294+00:00,109988.99,109989.0,1700.54096662
Coinbase,BTC-USD,109989.0,2025-11-01 23:50:16.345432+00:00,109988.99,109989.0,1700.54207121
Coinbase,BTC-USD,109989.0,2025-11-01 23:50:16.420092+00:00,109988.99,109989.0,1700.54209822
Coinbase,BTC-USD,109989.0,2025-11-01 23:50:16.446995+00:00,109988.99,109989.0,1700.54254006
Coinbase,BTC-USD,109989.0,2025-11-01 23:50:16.474809+00:00,109988.99,109989.0,1700.54254681
Coinbase,BTC-USD,109989.0,2025-11-01 23:50:16.586565+00:00,109988.99,109989.0,1700.54344705
Coinbase,BTC-USD,109989.0,2025-11-01 23:50:16.587164+00:00,109988.99,109989.0,1700.54393424
Coinbase,BTC-USD,109989.0,2025-11-01 23:50:16.587164+00:00,109988.99,109989.0,1700.54578664
Coinbase,BTC-USD,109989.0,2025-11-01 23:50:16.587164+00:00,109988.99,109989.02,1700.54799381
Coinbase,BTC-USD,109989.02,2025-11-01 23:50:16.587164+00:00,109988.99,109989.02,1700.55244942
Coinbase,BTC-USD,109989.02,2025-11-01 23:50:16.699426+00:00,109989.01,109989.02,1700.55253719
Coinbase,BTC-USD,109989.02,2025-11-01 23:50:16.716018+00:00,109989.01,109989.02,1700.55430454
Binance,BTC-USD,110001.43,2025-11-01 23:50:16.542000+00:00,110001.45,110187.11,2.45912
Coinbase,BTC-USD,109989.25,2025-11-01 23:50:16.877410+00:00,109989.24,109989.25,1700.55452546
Coinbase,BTC-USD,109989.25,2025-11-01 23:50:16.880601+00:00,109989.24,109989.25,1700.55461548
Coinbase,BTC-USD,109989.25,2025-11-01 23:50:17.027002+00:00,109989.24,109989.25,1700.5550656
Coinbase,BTC-USD,109989.25,2025-11-01 23:50:17.146055+00:00,109989.24,109989.25,1700.55561381
Coinbase,BTC-USD,109989.25,2025-11-01 23:50:17.146055+00:00,109989.24,109989.25,1700.55731617
Coinbase,BTC-USD,109989.25,2025-11-01 23:50:17.154182+00:00,109989.24,109989.25,1700.55775801
Coinbase,BTC-USD,109989.25,2025-11-01 23:50:17.387185+00:00,109989.24,109989.25,1700.55784803
Coinbase,BTC-USD,109989.25,2025-11-01 23:50:17.455159+00:00,109989.24,109989.25,1700.56006923
Coinbase,BTC-USD,109989.25,2025-11-01 23:50:17.455159+00:00,109989.24,109989.25,1700.56022763
Coinbase,BTC-USD,109989.25,2025-11-01 23:50:17.455159+00:00,109989.24,109989.25,1700.56049902
Coinbase,BTC-USD,109989.25,2025-11-01 23:50:17.479672+00:00,109989.24,109989.25,1700.56064486
Binance,BTC-USD,110001.43,2025-11-01 23:50:17.143000+00:00,110001.45,110187.09,2.45912
Coinbase,BTC-USD,109989.25,2025-11-01 23:50:17.941460+00:00,109989.24,109989.25,1700.56108669
Bitstamp,BTC-USD,109973.0,2025-11-01 23:50:18+00:00,0.0,0.0,0.00202
Coinbase,BTC-USD,109989.25,2025-11-01 23:50:18.732880+00:00,109989.24,109989.25,1700.56281172
Binance,BTC-USD,110001.43,2025-11-01 23:50:17.843000+00:00,110001.45,110187.07,2.45912
Bitstamp,BTC-USD,109973.0,2025-11-01 23:50:19+00:00,0.0,0.0,0.00014
Coinbase,BTC-USD,109989.25,2025-11-01 23:50:19.127999+00:00,109989.24,109989.25,1700.56283602
Coinbase,BTC-USD,109989.25,2025-11-01 23:50:19.127999+00:00,109989.24,109989.25,1700.56284476
Coinbase,BTC-USD,109989.25,2025-11-01 23:50:19.127999+00:00,109989.24,109989.25,1700.56325356
Binance,BTC-USD,110001.43,2025-11-01 23:50:19.444000+00:00,110001.45,110187.05,2.45912
Bitstamp,BTC-USD,109973.0,2025-11-01 23:50:19+00:00,0.0,0.0,0.00844475
Bitstamp,BTC-USD,109973.0,2025-11-01 23:50:19+00:00,0.0,0.0,0.265842
Coinbase,BTC-USD,109988.34,2025-11-01 23:50:20.125010+00:00,109988.33,109988.34,1700.56327723
Binance,BTC-USD,110001.43,2025-11-01 23:50:20.145000+00:00,110001.45,110187.01,2.45912
Binance,BTC-USD,110001.43,2025-11-01 23:50:21.445000+00:00,110001.45,110186.99,2.45912
Coinbase,BTC-USD,109988.43,2025-11-01 23:50:22.235503+00:00,109988.43,109988.44,1700.56368539
Binance,BTC-USD,110001.43,2025-11-01 23:50:22.525000+00:00,110001.47,110186.97,2.45912
Coinbase,BTC-USD,109988.44,2025-11-01 23:50:23.537040+00:00,109988.43,109988.44,1700.56377811
Coinbase,BTC-USD,109988.44,2025-11-01 23:50:23.789729+00:00,109988.43,109988.44,1700.56404347
Binance,BTC-USD,110001.43,2025-11-01 23:50:23.147000+00:00,110001.47,110186.95,2.45912
Coinbase,BTC-USD,109988.44,2025-11-01 23:50:24.276782+00:00,109988.43,109988.44,1700.57741121
Coinbase,BTC-USD,109988.44,2025-11-01 23:50:24.310666+00:00,109988.43,109988.44,1700.57999855
Coinbase,BTC-USD,109988.44,2025-11-01 23:50:24.400092+00:00,109988.43,109988.44,1700.58015831
Coinbase,BTC-USD,109988.44,2025-11-01 23:50:24.400092+00:00,109988.43,109988.46,1700.58016687
Coinbase,BTC-USD,109988.46,2025-11-01 23:50:24.400092+00:00,109988.43,109988.46,1700.58264913
Bitstamp,BTC-USD,109973.0,2025-11-01 23:50:24+00:00,0.0,0.0,0.00434
Binance,BTC-USD,110001.43,2025-11-01 23:50:24.147000+00:00,110001.47,110186.93,2.45912
Coinbase,BTC-USD,109988.46,2025-11-01 23:50:24.838500+00:00,109988.45,109988.46,1700.58372315
Coinbase,BTC-USD,109984.74,2025-11-01 23:50:24.922704+00:00,109984.74,109984.75,1700.58373042
Binance,BTC-USD,110001.43,2025-11-01 23:50:25.485000+00:00,110001.47,110186.93,2.45912
Coinbase,BTC-USD,109986.49,2025-11-01 23:50:26.685693+00:00,109986.48,109988.54,1700.58391226
Coinbase,BTC-USD,109988.54,2025-11-01 23:50:26.685693+00:00,109986.48,109988.54,1700.58461409
Binance,BTC-USD,110001.43,2025-11-01 23:50:26.150000+00:00,110001.47,110186.91,2.45912
Coinbase,BTC-USD,109988.54,2025-11-01 23:50:27.692716+00:00,109988.53,109988.54,1700.58461884
Binance,BTC-USD,110001.43,2025-11-01 23:50:28.319000+00:00,110001.47,110186.9,2.45912
Bitstamp,BTC-USD,109973.0,2025-11-01 23:50:28+00:00,0.0,0.0,0.00142
Coinbase,BTC-USD,109988.53,2025-11-01 23:50:28.475236+00:00,109988.53,109988.54,1700.58479236
Coinbase,BTC-USD,109988.54,2025-11-01 23:50:28.525209+00:00,109988.53,109988.54,1700.58580136
Coinbase,BTC-USD,109988.54,2025-11-01 23:50:28.848645+00:00,109988.53,109988.54,1700.58599913
Coinbase,BTC-USD,109988.54,2025-11-01 23:50:28.848645+00:00,109988.53,109988.56,1700.58600769
Coinbase,BTC-USD,109988.56,2025-11-01 23:50:28.848645+00:00,109988.53,109988.56,1700.60347194
Binance,BTC-USD,110001.43,2025-11-01 23:50:29.151000+00:00,110001.47,110186.87,2.45912
Coinbase,BTC-USD,109988.64,2025-11-01 23:50:29.863113+00:00,109988.63,109988.64,1700.60383198
Binance,BTC-USD,110001.43,2025-11-01 23:50:29.522000+00:00,110001.49,110186.85,2.45912
Bitstamp,BTC-USD,109973.0,2025-11-01 23:50:31+00:00,0.0,0.0,0.00162
Binance,BTC-USD,110001.43,2025-11-01 23:50:30.952000+00:00,110001.49,110186.81,2.45912
Binance,BTC-USD,110001.43,2025-11-01 23:50:32.153000+00:00,110001.49,110186.79,2.45912
Bitstamp,BTC-USD,109973.0,2025-11-01 23:50:32+00:00,0.0,0.0,0.00022
Coinbase,BTC-USD,109988.39,2025-11-01 23:50:32.988136+00:00,109988.39,109988.4,1700.60563198
Binance,BTC-USD,110001.43,2025-11-01 23:50:32.554000+00:00,110001.49,110186.75,2.45912
Coinbase,BTC-USD,109987.51,2025-11-01 23:50:34.081662+00:00,109987.49,109987.51,1700.60894522
Binance,BTC-USD,110001.43,2025-11-01 23:50:33.654000+00:00,110001.49,110186.73,2.45912
Bitstamp,BTC-USD,109975.0,2025-11-01 23:50:34+00:00,0.0,0.0,0.00328
Coinbase,BTC-USD,109987.52,2025-11-01 23:50:34.764311+00:00,109987.51,109987.52,1700.61007327
Binance,BTC-USD,110001.43,2025-11-01 23:50:35.155000+00:00,110001.49,110186.69,2.45912
Coinbase,BTC-USD,109987.52,2025-11-01 23:50:35.540315+00:00,109987.51,109987.52,1700.61187571
Coinbase,BTC-USD,109987.52,2025-11-01 23:50:36.073115+00:00,109987.51,109987.52,1700.61196243
Binance,BTC-USD,110001.43,2025-11-01 23:50:36.601000+00:00,110001.49,110186.68,2.45912
Coinbase,BTC-USD,109987.52,2025-11-01 23:50:36.845420+00:00,109987.51,109987.52,1700.61627424
Binance,BTC-USD,110001.43,2025-11-01 23:50:37.457000+00:00,110001.49,110186.63,2.45912
Coinbase,BTC-USD,109984.76,2025-11-01 23:50:37.646485+00:00,109984.75,109984.76,1700.61715777
Bitstamp,BTC-USD,109976.0,2025-11-01 23:50:38+00:00,0.0,0.0,0.00514774
Coinbase,BTC-USD,109987.5,2025-11-01 23:50:38.477150+00:00,109987.49,109987.5,1700.61725912
Binance,BTC-USD,110001.43,2025-11-01 23:50:38.158000+00:00,110001.49,110186.61,2.45912
Binance,BTC-USD,110001.43,2025-11-01 23:50:39.558000+00:00,110001.49,110186.59,2.45912
Binance,BTC-USD,110001.43,2025-11-01 23:50:40.459000+00:00,110001.49,110186.57,2.45912
Coinbase,BTC-USD,109987.5,2025-11-01 23:50:40.652699+00:00,109987.49,109987.5,1700.61816813
Coinbase,BTC-USD,109987.5,2025-11-01 23:50:41.208090+00:00,109987.49,109987.5,1700.61821314
Coinbase,BTC-USD,109987.5,2025-11-01 23:50:41.433430+00:00,109987.49,109987.5,1700.61837696
Binance,BTC-USD,110001.43,2025-11-01 23:50:41.491000+00:00,110001.51,110186.53,2.45912
Coinbase,BTC-USD,109987.5,2025-11-01 23:50:41.995990+00:00,109987.49,109987.5,1700.61838686
Binance,BTC-USD,110001.43,2025-11-01 23:50:41.760000+00:00,110001.51,110186.51,2.45912
Coinbase,BTC-USD,109987.49,2025-11-01 23:50:43.017083+00:00,109987.49,109987.5,1700.61911422
Binance,BTC-USD,110001.43,2025-11-01 23:50:42.761000+00:00,110001.51,110186.49,2.45912
Binance,BTC-USD,110001.43,2025-11-01 23:50:44.462000+00:00,110001.51,110186.45,2.45912
Coinbase,BTC-USD,109987.49,2025-11-01 23:50:45.019217+00:00,109987.49,109987.5,1700.62235557
Coinbase,BTC-USD,109987.5,2025-11-01 23:50:45.374001+00:00,109987.49,109987.5,1700.62373533
Binance,BTC-USD,110001.43,2025-11-01 23:50:44.962000+00:00,110001.51,110186.43,2.45912
Coinbase,BTC-USD,109987.52,2025-11-01 23:50:46.167751+00:00,109987.51,109987.52,1700.62386128
Bitstamp,BTC-USD,109976.0,2025-11-01 23:50:46+00:00,0.0,0.0,0.0008
Coinbase,BTC-USD,109987.52,2025-11-01 23:50:46.406986+00:00,109987.51,109987.52,1700.62607013
Binance,BTC-USD,110001.43,2025-11-01 23:50:45.863000+00:00,110001.51,110186.41,2.45912
Coinbase,BTC-USD,109987.52,2025-11-01 23:50:46.665954+00:00,109987.51,109987.52,1700.62677013
Coinbase,BTC-USD,109987.52,2025-11-01 23:50:46.670102+00:00,109987.51,109988.35,1700.62680331
Coinbase,BTC-USD,109988.35,2025-11-01 23:50:46.670102+00:00,109987.51,109988.4,1700.62691762
Coinbase,BTC-USD,109988.4,2025-11-01 23:50:46.670102+00:00,109987.51,109988.4,1700.62723702
Coinbase,BTC-USD,109988.4,2025-11-01 23:50:46.670102+00:00,109987.51,109988.64,1700.62724558
Coinbase,BTC-USD,109988.64,2025-11-01 23:50:46.677854+00:00,109988.63,109988.64,1700.63314558
Coinbase,BTC-USD,109988.64,2025-11-01 23:50:46.684530+00:00,109988.63,109988.64,1700.63454558
Coinbase,BTC-USD,109988.64,2025-11-01 23:50:46.691080+00:00,109988.63,109988.64,1700.63484558
Bitstamp,BTC-USD,109976.0,2025-11-01 23:50:46+00:00,0.0,0.0,0.00047
Binance,BTC-USD,110001.43,2025-11-01 23:50:47.164000+00:00,110001.51,110186.39,2.45912
Coinbase,BTC-USD,109989.17,2025-11-01 23:50:47.959771+00:00,109989.17,109989.18,1700.30047006
Binance,BTC-USD,110001.43,2025-11-01 23:50:48.464000+00:00,110001.51,110186.35,2.45912
Bitstamp,BTC-USD,109976.0,2025-11-01 23:50:49+00:00,0.0,0.0,0.0005
Binance,BTC-USD,110001.43,2025-11-01 23:50:49.113000+00:00,110001.51,110186.35,2.45912
Binance,BTC-USD,110001.43,2025-11-01 23:50:50.167000+00:00,110001.51,110186.31,2.45912
Coinbase,BTC-USD,109989.18,2025-11-01 23:50:50.777698+00:00,109989.17,109989.18,1700.30048718
Coinbase,BTC-USD,109989.18,2025-11-01 23:50:50.777698+00:00,109989.17,109989.2,1700.30054536
Coinbase,BTC-USD,109989.2,2025-11-01 23:50:50.777698+00:00,109989.17,109989.2,1700.30137905
Coinbase,BTC-USD,109989.2,2025-11-01 23:50:51.036107+00:00,109989.19,109989.2,1700.30161569
Coinbase,BTC-USD,109989.2,2025-11-01 23:50:51.127253+00:00,109989.19,109989.2,1700.30162469
Coinbase,BTC-USD,109989.2,2025-11-01 23:50:51.372898+00:00,109989.19,109989.2,1700.30206645
Coinbase,BTC-USD,109989.2,2025-11-01 23:50:51.451357+00:00,109989.19,109989.2,1700.30207536
Coinbase,BTC-USD,109989.2,2025-11-01 23:50:51.468920+00:00,109989.19,109989.2,1700.30295889
Coinbase,BTC-USD,109989.2,2025-11-01 23:50:51.505538+00:00,109989.19,109989.2,1700.30737652
Coinbase,BTC-USD,109989.19,2025-11-01 23:50:51.535725+00:00,109989.19,109989.2,1700.30772594
Binance,BTC-USD,110001.43,2025-11-01 23:50:50.867000+00:00,110001.51,110186.29,2.45912
Coinbase,BTC-USD,109990.17,2025-11-01 23:50:52.478142+00:00,109990.16,109990.17,1700.30814103
Bitstamp,BTC-USD,109976.0,2025-11-01 23:50:52+00:00,0.0,0.0,0.00085
Binance,BTC-USD,110001.43,2025-11-01 23:50:52.367000+00:00,110001.51,110186.25,2.45912
Binance,BTC-USD,110001.43,2025-11-01 23:50:53.524000+00:00,110001.53,110186.21,2.45912
Bitstamp,BTC-USD,109976.0,2025-11-01 23:50:53+00:00,0.0,0.0,4.45e-06
Coinbase,BTC-USD,109990.17,2025-11-01 23:50:54.055181+00:00,109990.16,109990.17,1700.31697643
Coinbase,BTC-USD,109990.17,2025-11-01 23:50:54.517100+00:00,109990.16,109990.17,1700.31713492
Coinbase,BTC-USD,109990.17,2025-11-01 23:50:54.517100+00:00,109990.16,109990.18,1700.31714348
Coinbase,BTC-USD,109990.18,2025-11-01 23:50:54.517100+00:00,109990.16,109990.19,1700.31732531
Coinbase,BTC-USD,109990.19,2025-11-01 23:50:54.517100+00:00,109990.16,109990.19,1700.32042589
Coinbase,BTC-USD,109990.18,2025-11-01 23:50:54.581145+00:00,109990.18,109990.19,1700.32267646
Binance,BTC-USD,110001.43,2025-11-01 23:50:54.469000+00:00,110001.53,110186.19,2.45912
Coinbase,BTC-USD,109990.19,2025-11-01 23:50:54.866494+00:00,109990.18,109990.19,1700.32344785
Coinbase,BTC-USD,109990.19,2025-11-01 23:50:54.939853+00:00,109990.18,109990.19,1700.32433137
Binance,BTC-USD,110001.43,2025-11-01 23:50:54.969000+00:00,110001.53,110186.17,2.45912
Coinbase,BTC-USD,109990.18,2025-11-01 23:50:55.681156+00:00,109990.18,109990.19,1700.32476548
Bitstamp,BTC-USD,109975.0,2025-11-01 23:50:56+00:00,0.0,0.0,5.228e-05
Binance,BTC-USD,110001.43,2025-11-01 23:50:56.370000+00:00,110001.53,110186.13,2.45912
Binance,BTC-USD,110001.43,2025-11-01 23:50:57.433000+00:00,110001.53,110186.13,2.45912
Coinbase,BTC-USD,109990.19,2025-11-01 23:50:57.765060+00:00,109990.18,109990.19,1700.33360075
Coinbase,BTC-USD,109990.19,2025-11-01 23:50:57.775699+00:00,109990.18,109990.19,1700.33360931
Coinbase,BTC-USD,109990.19,2025-11-01 23:50:57.775699+00:00,109990.18,109990.19,1700.33372701
Coinbase,BTC-USD,109990.19,2025-11-01 23:50:57.775699+00:00,109990.18,109990.19,1700.3379126
Coinbase,BTC-USD,109990.19,2025-11-01 23:50:58.189368+00:00,109990.18,109990.19,1700.33792091
Coinbase,BTC-USD,109990.19,2025-11-01 23:50:58.189368+00:00,109990.18,109990.21,1700.33803785
Coinbase,BTC-USD,109990.21,2025-11-01 23:50:58.189368+00:00,109990.18,109990.21,1700.3385594
Binance,BTC-USD,110001.43,2025-11-01 23:50:59.124000+00:00,110001.53,110186.12,2.45912
Coinbase,BTC-USD,109990.27,2025-11-01 23:50:59.183579+00:00,109990.26,109990.27,1700.3385681
Binance,BTC-USD,110001.43,2025-11-01 23:50:59.372000+00:00,110001.53,110186.09,2.45912
Binance,BTC-USD,110001.43,2025-11-01 23:51:00.784000+00:00,110001.53,110186.1,2.45912
Coinbase,BTC-USD,109990.27,2025-11-01 23:51:01.155055+00:00,109990.26,109990.27,1700.34893996
Coinbase,BTC-USD,109990.27,2025-11-01 23:51:01.155055+00:00,109990.26,109991.85,1700.34898644
Coinbase,BTC-USD,109991.85,2025-11-01 23:51:01.811430+00:00,109991.84,109991.85,1700.34989537
Coinbase,BTC-USD,109991.85,2025-11-01 23:51:01.811430+00:00,109991.84,109991.85,1700.35128353
Coinbase,BTC-USD,109991.85,2025-11-01 23:51:01.915418+00:00,109991.84,109991.85,1700.3521925
Binance,BTC-USD,110001.43,2025-11-01 23:51:02.132000+00:00,110001.53,110186.03,2.45912
Bitstamp,BTC-USD,109976.0,2025-11-01 23:51:02+00:00,0.0,0.0,0.1
Coinbase,BTC-USD,109991.85,2025-11-01 23:51:02.190769+00:00,109991.84,109991.85,1700.35304623
Bitstamp,BTC-USD,109977.0,2025-11-01 23:51:02+00:00,0.0,0.0,0.00029
Coinbase,BTC-USD,109991.95,2025-11-01 23:51:02.606082+00:00,109991.94,109991.95,1700.35370861
Coinbase,BTC-USD,109991.95,2025-11-01 23:51:02.779856+00:00,109991.94,109992.05,1700.35461747
Coinbase,BTC-USD,109992.05,2025-11-01 23:51:02.779856+00:00,109991.94,109992.05,1700.35603119
Coinbase,BTC-USD,109992.05,2025-11-01 23:51:02.805959+00:00,109992.04,109992.05,1700.35605819
